Time,Sample number,Temperature,Humidity,Sensor response,PM response,Temperature MFC
2020-05-28 09:36:57.813914,2680,8,88,25,99,16
2020-05-28 09:36:57.813922,2681,29,44,58,99,20
2020-05-28 09:36:57.813930,2682,13,83,39,55,5
2020-05-28 09:36:57.813938,2683,13,69,52,15,27
2020-05-28 09:36:57.813946,2684,36,71,95,92,37
2020-05-28 09:36:57.813954,2685,31,53,87,27,31
2020-05-28 09:36:57.813962,2686,7,38,62,75,15
2020-05-28 09:36:57.813970,2687,38,34,71,80,32
2020-05-28 09:36:57.813978,2688,18,58,54,73,28
2020-05-28 09:36:57.813986,2689,9,25,71,17,16
2020-05-28 09:36:57.813994,2690,6,51,46,1,17
2020-05-28 09:36:57.814002,2691,21,40,53,37,34
2020-05-28 09:36:57.814009,2692,13,17,31,91,9
2020-05-28 09:36:57.814017,2693,8,48,66,23,16
2020-05-28 09:36:57.814025,2694,14,68,6,47,7
2020-05-28 09:36:57.814033,2695,29,40,30,46,30
2020-05-28 09:36:57.814041,2696,12,74,59,66,28
2020-05-28 09:36:57.814049,2697,15,59,73,13,27
2020-05-28 09:36:57.814057,2698,15,18,93,0,31
2020-05-28 09:36:57.814065,2699,34,78,1,56,15
2020-05-28 09:36:57.814073,2700,27,74,32,36,24
2020-05-28 09:36:57.814081,2701,3,20,34,26,16
2020-05-28 09:36:57.814088,2702,12,22,82,7,34
2020-05-28 09:36:57.814096,2703,30,43,79,11,31
2020-05-28 09:36:57.814111,2704,23,48,47,73,40
2020-05-28 09:36:57.814127,2705,16,48,4,14,13
2020-05-28 09:36:57.814138,2706,31,17,20,30,7
2020-05-28 09:36:57.814146,2707,17,64,78,11,13
2020-05-28 09:36:57.814154,2708,4,53,70,78,27
2020-05-28 09:36:57.814162,2709,2,75,0,17,25
2020-05-28 09:36:57.814170,2710,20,46,43,2,22
2020-05-28 09:36:57.814178,2711,36,30,9,93,39
2020-05-28 09:36:57.814186,2712,25,76,24,62,2
2020-05-28 09:36:57.814194,2713,14,80,35,8,20
2020-05-28 09:36:57.814202,2714,29,56,91,62,27
2020-05-28 09:36:57.814210,2715,17,33,85,48,14
2020-05-28 09:36:57.814218,2716,13,56,84,45,40
2020-05-28 09:36:57.814226,2717,17,49,73,100,17
2020-05-28 09:36:57.814234,2718,2,43,9,20,1
2020-05-28 09:36:57.814242,2719,34,63,62,78,20
2020-05-28 09:36:57.814250,2720,39,54,14,31,38
2020-05-28 09:36:57.814258,2721,34,49,6,26,20
2020-05-28 09:36:57.814266,2722,29,55,8,10,34
2020-05-28 09:36:57.814273,2723,8,49,88,94,5
2020-05-28 09:36:57.814281,2724,29,20,17,95,1
2020-05-28 09:36:57.814289,2725,16,71,92,25,28
2020-05-28 09:36:57.814297,2726,28,81,77,4,6
2020-05-28 09:36:57.814305,2727,11,48,66,24,21
2020-05-28 09:36:57.814313,2728,23,64,24,17,12
2020-05-28 09:36:57.814321,2729,10,71,66,42,37
2020-05-28 09:36:57.814328,2730,11,81,87,46,15
2020-05-28 09:36:57.814336,2731,24,62,5,80,21
2020-05-28 09:36:57.814344,2732,16,58,87,95,9
2020-05-28 09:36:57.814352,2733,26,86,45,1,28
2020-05-28 09:36:57.814360,2734,22,61,27,91,14
2020-05-28 09:36:57.814368,2735,2,54,30,74,32
2020-05-28 09:36:57.814376,2736,16,40,45,70,33
2020-05-28 09:36:57.814384,2737,32,51,28,20,15
2020-05-28 09:36:57.814392,2738,22,31,2,26,2
2020-05-28 09:36:57.814399,2739,30,71,70,38,21
2020-05-28 09:36:57.814407,2740,34,29,39,11,34
2020-05-28 09:36:57.814415,2741,30,70,76,48,15
2020-05-28 09:36:57.814423,2742,6,51,45,16,29
2020-05-28 09:36:57.814431,2743,7,80,18,86,0
2020-05-28 09:36:57.814439,2744,36,87,21,79,18
2020-05-28 09:36:57.814447,2745,14,15,96,98,32
2020-05-28 09:36:57.814455,2746,32,37,6,8,34
2020-05-28 09:36:57.814463,2747,27,88,46,1,1
2020-05-28 09:36:57.814471,2748,9,42,19,43,7
2020-05-28 09:36:57.814479,2749,29,35,16,9,15
2020-05-28 09:36:57.814494,2750,35,52,33,17,28
2020-05-28 09:36:57.814518,2751,19,61,63,14,17
2020-05-28 09:36:57.814540,2752,19,78,74,50,8
2020-05-28 09:36:57.814562,2753,19,32,47,71,1
2020-05-28 09:36:57.814587,2754,28,29,25,20,24
2020-05-28 09:36:57.814606,2755,4,62,22,26,24
2020-05-28 09:36:57.814615,2756,40,85,39,0,39
2020-05-28 09:36:57.814623,2757,33,71,1,67,8
2020-05-28 09:36:57.814631,2758,21,36,54,16,36
2020-05-28 09:36:57.814639,2759,3,54,58,54,34
2020-05-28 09:36:57.814647,2760,10,81,77,9,23
2020-05-28 09:36:57.814655,2761,31,63,84,58,11
2020-05-28 09:36:57.814663,2762,4,26,88,36,23
2020-05-28 09:36:57.814671,2763,19,87,0,24,27
2020-05-28 09:36:57.814679,2764,12,54,45,11,1
2020-05-28 09:36:57.814687,2765,38,37,19,73,22
2020-05-28 09:36:57.814695,2766,37,16,30,19,12
2020-05-28 09:36:57.814703,2767,19,77,8,71,7
2020-05-28 09:36:57.814727,2768,19,24,62,28,38
2020-05-28 09:36:57.814735,2769,32,50,89,0,5
2020-05-28 09:36:57.814743,2770,35,61,15,69,14
2020-05-28 09:36:57.814750,2771,27,25,84,45,38
2020-05-28 09:36:57.814758,2772,30,51,24,91,10
2020-05-28 09:36:57.814766,2773,24,22,13,14,21
2020-05-28 09:36:57.814774,2774,1,51,45,20,16
2020-05-28 09:36:57.814781,2775,20,52,77,55,0
2020-05-28 09:36:57.814789,2776,32,62,45,4,22
2020-05-28 09:36:57.814797,2777,2,60,57,9,21
2020-05-28 09:36:57.814804,2778,13,75,1,30,22
2020-05-28 09:36:57.814812,2779,24,19,58,45,8
2020-05-28 09:36:57.814820,2780,16,48,92,15,26
2020-05-28 09:36:57.814828,2781,36,45,31,39,34
2020-05-28 09:36:57.814835,2782,36,15,68,53,37
2020-05-28 09:36:57.814843,2783,36,79,41,58,23
2020-05-28 09:36:57.814851,2784,21,51,35,37,7
2020-05-28 09:36:57.814858,2785,12,64,91,74,33
2020-05-28 09:36:57.814866,2786,10,59,44,17,8
2020-05-28 09:36:57.814873,2787,38,77,11,67,26
2020-05-28 09:36:57.814881,2788,30,37,20,62,37
2020-05-28 09:36:57.814889,2789,35,30,50,58,0
2020-05-28 09:36:57.814907,2790,39,17,60,13,13
2020-05-28 09:36:57.814932,2791,33,60,69,7,40
2020-05-28 09:36:57.814943,2792,36,69,85,58,15
2020-05-28 09:36:57.814951,2793,19,51,46,41,5
2020-05-28 09:36:57.814959,2794,3,29,94,44,28
2020-05-28 09:36:57.814966,2795,2,48,42,63,31
2020-05-28 09:36:57.814974,2796,11,90,77,38,14
2020-05-28 09:36:57.814982,2797,2,77,47,30,8
2020-05-28 09:36:57.814990,2798,10,27,73,49,31
2020-05-28 09:36:57.814997,2799,22,58,95,53,12
2020-05-28 09:36:57.815005,2800,11,78,53,97,10
2020-05-28 09:36:57.815013,2801,34,30,100,47,9
2020-05-28 09:36:57.815020,2802,40,44,57,100,0
2020-05-28 09:36:57.815028,2803,19,43,4,79,33
2020-05-28 09:36:57.815036,2804,10,59,60,68,23
2020-05-28 09:36:57.815044,2805,33,39,18,11,30
2020-05-28 09:36:57.815051,2806,40,51,91,99,38
2020-05-28 09:36:57.815059,2807,38,57,40,23,20
2020-05-28 09:36:57.815067,2808,17,20,52,54,27
2020-05-28 09:36:57.815075,2809,38,83,5,34,31
2020-05-28 09:36:57.815083,2810,31,89,57,2,29
2020-05-28 09:36:57.815090,2811,16,71,47,85,15
2020-05-28 09:36:57.815098,2812,13,73,6,64,24
2020-05-28 09:36:57.815106,2813,8,54,72,59,26
2020-05-28 09:36:57.815114,2814,28,30,92,59,20
2020-05-28 09:36:57.815121,2815,37,88,82,61,6
2020-05-28 09:36:57.815129,2816,21,55,18,48,9
2020-05-28 09:36:57.815136,2817,14,33,15,43,27
2020-05-28 09:36:57.815144,2818,39,89,86,93,8
2020-05-28 09:36:57.815152,2819,25,57,4,27,39
2020-05-28 09:36:57.815159,2820,23,16,29,69,18
2020-05-28 09:36:57.815167,2821,22,45,24,100,24
2020-05-28 09:36:57.815175,2822,29,36,51,69,9
2020-05-28 09:36:57.815183,2823,16,73,75,83,6
2020-05-28 09:36:57.815190,2824,30,41,30,27,12
2020-05-28 09:36:57.815198,2825,15,31,73,85,9
2020-05-28 09:36:57.815206,2826,20,71,69,8,8
2020-05-28 09:36:57.815213,2827,29,44,63,91,33
2020-05-28 09:36:57.815221,2828,10,88,42,35,28
2020-05-28 09:36:57.815228,2829,6,46,94,54,40
2020-05-28 09:36:57.815236,2830,26,90,88,67,5
2020-05-28 09:36:57.815244,2831,40,27,37,77,37
2020-05-28 09:36:57.815251,2832,27,89,98,7,20
2020-05-28 09:36:57.815259,2833,4,43,73,86,20
2020-05-28 09:36:57.815267,2834,37,25,95,21,0
2020-05-28 09:36:57.815274,2835,22,56,73,11,31
2020-05-28 09:36:57.815282,2836,23,34,82,46,23
2020-05-28 09:36:57.815289,2837,32,75,34,80,36
2020-05-28 09:36:57.815297,2838,10,20,57,69,24
2020-05-28 09:36:57.815305,2839,20,71,44,86,38
2020-05-28 09:36:57.815312,2840,36,52,14,68,38
2020-05-28 09:36:57.815320,2841,27,57,59,51,3
2020-05-28 09:36:57.815328,2842,22,28,71,73,35
2020-05-28 09:36:57.815336,2843,37,28,30,28,19
2020-05-28 09:36:57.815343,2844,28,31,45,2,11
2020-05-28 09:36:57.815351,2845,31,42,41,66,30
2020-05-28 09:36:57.815359,2846,25,17,78,97,17
2020-05-28 09:36:57.815366,2847,34,25,49,83,22
2020-05-28 09:36:57.815374,2848,32,17,47,23,35
2020-05-28 09:36:57.815382,2849,32,63,17,41,2
2020-05-28 09:36:57.815389,2850,30,64,85,26,9
2020-05-28 09:36:57.815397,2851,39,27,21,55,12
2020-05-28 09:36:57.815405,2852,16,46,22,22,12
2020-05-28 09:36:57.815412,2853,15,90,91,11,23
2020-05-28 09:36:57.815420,2854,34,19,5,39,11
2020-05-28 09:36:57.815428,2855,14,46,25,70,23
2020-05-28 09:36:57.815435,2856,33,60,31,84,21
2020-05-28 09:36:57.815443,2857,37,27,96,13,16
2020-05-28 09:36:57.815451,2858,4,65,92,50,25
2020-05-28 09:36:57.815458,2859,6,49,69,74,13
2020-05-28 09:36:57.815466,2860,16,75,8,76,20
2020-05-28 09:36:57.815474,2861,36,27,21,7,23
2020-05-28 09:36:57.815481,2862,33,56,29,78,6
2020-05-28 09:36:57.815489,2863,17,31,90,69,2
2020-05-28 09:36:57.815497,2864,33,62,97,97,34
2020-05-28 09:36:57.815504,2865,31,81,46,54,0
2020-05-28 09:36:57.815512,2866,40,84,37,66,23
2020-05-28 09:36:57.815519,2867,31,24,94,20,25
2020-05-28 09:36:57.815527,2868,25,67,26,49,13
2020-05-28 09:36:57.815535,2869,24,89,29,72,3
2020-05-28 09:36:57.815542,2870,16,64,46,84,21
2020-05-28 09:36:57.815551,2871,0,53,15,92,33
2020-05-28 09:36:57.815558,2872,13,76,29,38,26
2020-05-28 09:36:57.815566,2873,24,36,5,94,2
2020-05-28 09:36:57.815574,2874,7,53,58,11,12
2020-05-28 09:36:57.815581,2875,5,48,47,93,39
2020-05-28 09:36:57.815598,2876,2,83,95,34,34
2020-05-28 09:36:57.815614,2877,7,21,43,92,0
2020-05-28 09:36:57.815625,2878,11,55,18,54,34
2020-05-28 09:36:57.815633,2879,40,71,58,5,2
2020-05-28 09:36:57.815641,2880,34,69,17,38,19
2020-05-28 09:36:57.815649,2881,38,83,45,49,7
2020-05-28 09:36:57.815656,2882,37,21,77,10,13
2020-05-28 09:36:57.815664,2883,8,61,82,20,38
2020-05-28 09:36:57.815672,2884,8,34,52,40,3
2020-05-28 09:36:57.815679,2885,4,50,65,14,12
2020-05-28 09:36:57.815687,2886,3,37,24,75,28
2020-05-28 09:36:57.815695,2887,32,40,50,82,22
2020-05-28 09:36:57.815702,2888,29,80,8,20,2
2020-05-28 09:36:57.815710,2889,38,26,88,64,32
2020-05-28 09:36:57.815718,2890,6,55,48,51,14
2020-05-28 09:36:57.815726,2891,38,24,72,49,2
2020-05-28 09:36:57.815733,2892,17,42,67,21,32
2020-05-28 09:36:57.815741,2893,16,59,74,100,33
2020-05-28 09:36:57.815749,2894,29,35,16,0,34
2020-05-28 09:36:57.815756,2895,32,44,37,7,4
2020-05-28 09:36:57.815764,2896,21,88,53,9,14
2020-05-28 09:36:57.815772,2897,31,74,43,48,7
2020-05-28 09:36:57.815779,2898,16,58,65,90,37
2020-05-28 09:36:57.815787,2899,4,79,45,3,22
2020-05-28 09:36:57.815794,2900,5,69,69,84,40
2020-05-28 09:36:57.815802,2901,36,64,78,98,23
2020-05-28 09:36:57.815810,2902,6,64,89,16,31
2020-05-28 09:36:57.815818,2903,0,28,44,42,6
2020-05-28 09:36:57.815825,2904,0,36,2,19,5
2020-05-28 09:36:57.815833,2905,9,86,91,99,33
2020-05-28 09:36:57.815841,2906,40,30,100,70,22
2020-05-28 09:36:57.815848,2907,39,39,20,15,22
2020-05-28 09:36:57.815856,2908,1,38,62,44,37
2020-05-28 09:36:57.815864,2909,0,81,2,72,1
2020-05-28 09:36:57.815872,2910,8,38,19,81,13
2020-05-28 09:36:57.815879,2911,32,80,8,34,36
2020-05-28 09:36:57.815887,2912,37,82,36,33,30
2020-05-28 09:36:57.815895,2913,21,37,22,15,4
2020-05-28 09:36:57.815903,2914,9,53,31,28,9
2020-05-28 09:36:57.815910,2915,23,55,80,63,20
2020-05-28 09:36:57.815918,2916,32,85,12,20,34
2020-05-28 09:36:57.815926,2917,31,69,56,77,3
2020-05-28 09:36:57.815933,2918,2,38,87,18,18
2020-05-28 09:36:57.815941,2919,40,42,59,34,1
2020-05-28 09:36:57.815949,2920,0,49,1,58,33
2020-05-28 09:36:57.815956,2921,22,47,35,83,19
2020-05-28 09:36:57.815964,2922,21,52,91,24,0
2020-05-28 09:36:57.815972,2923,32,78,37,73,29
2020-05-28 09:36:57.815979,2924,12,32,23,0,10
2020-05-28 09:36:57.815987,2925,29,23,82,67,2
2020-05-28 09:36:57.815995,2926,39,65,15,17,35
2020-05-28 09:36:57.816002,2927,33,87,82,28,4
2020-05-28 09:36:57.816010,2928,37,65,58,24,25
2020-05-28 09:36:57.816018,2929,26,68,3,68,35
2020-05-28 09:36:57.816025,2930,33,53,8,1,17
2020-05-28 09:36:57.816033,2931,40,49,79,0,6
2020-05-28 09:36:57.816041,2932,39,51,5,61,16
2020-05-28 09:36:57.816049,2933,34,86,21,5,17
2020-05-28 09:36:57.816057,2934,28,61,59,99,6
2020-05-28 09:36:57.816064,2935,7,35,22,43,21
2020-05-28 09:36:57.816072,2936,37,63,50,55,19
2020-05-28 09:36:57.816080,2937,13,79,69,75,6
2020-05-28 09:36:57.816088,2938,20,37,2,87,39
2020-05-28 09:36:57.816095,2939,35,68,22,28,16
2020-05-28 09:36:57.816103,2940,35,15,11,47,14
2020-05-28 09:36:57.816111,2941,0,40,62,72,30
2020-05-28 09:36:57.816119,2942,28,66,25,1,31
2020-05-28 09:36:57.816126,2943,1,56,0,69,5
2020-05-28 09:36:57.816134,2944,4,61,72,77,26
2020-05-28 09:36:57.816142,2945,5,65,63,51,16
2020-05-28 09:36:57.816149,2946,6,58,1,41,27
2020-05-28 09:36:57.816157,2947,38,15,41,37,2
2020-05-28 09:36:57.816165,2948,30,52,47,58,27
2020-05-28 09:36:57.816172,2949,40,31,65,75,36
2020-05-28 09:36:57.816180,2950,35,39,79,3,18
2020-05-28 09:36:57.816188,2951,26,18,55,63,35
2020-05-28 09:36:57.816196,2952,26,77,95,91,31
2020-05-28 09:36:57.816203,2953,24,21,31,83,39
2020-05-28 09:36:57.816211,2954,12,15,54,40,36
2020-05-28 09:36:57.816219,2955,35,79,93,82,16
2020-05-28 09:36:57.816226,2956,39,37,61,79,36
2020-05-28 09:36:57.816234,2957,17,21,28,87,2
2020-05-28 09:36:57.816242,2958,18,43,86,44,21
2020-05-28 09:36:57.816249,2959,16,60,48,5,40
2020-05-28 09:36:57.816257,2960,26,26,20,83,32
2020-05-28 09:36:57.816265,2961,3,62,28,59,17
2020-05-28 09:36:57.816273,2962,8,85,55,88,26
2020-05-28 09:36:57.816289,2963,25,66,91,38,21
2020-05-28 09:36:57.816305,2964,24,68,44,5,21
2020-05-28 09:36:57.816315,2965,40,50,36,45,31
2020-05-28 09:36:57.816323,2966,20,29,69,66,9
2020-05-28 09:36:57.816331,2967,29,65,5,54,28
2020-05-28 09:36:57.816338,2968,0,75,87,20,35
2020-05-28 09:36:57.816346,2969,10,35,31,27,4
2020-05-28 09:36:57.816354,2970,37,84,56,33,33
2020-05-28 09:36:57.816362,2971,0,59,93,99,25
2020-05-28 09:36:57.816369,2972,32,49,96,92,30
2020-05-28 09:36:57.816377,2973,30,54,26,77,10
2020-05-28 09:36:57.816385,2974,32,70,88,41,24
2020-05-28 09:36:57.816392,2975,10,35,35,96,18
2020-05-28 09:36:57.816400,2976,12,47,35,65,32
2020-05-28 09:36:57.816408,2977,0,15,28,59,14
2020-05-28 09:36:57.816415,2978,9,80,54,46,4
2020-05-28 09:36:57.816423,2979,1,87,64,58,11
2020-05-28 09:36:57.816431,2980,1,49,81,32,33
2020-05-28 09:36:57.816438,2981,4,39,66,3,17
2020-05-28 09:36:57.816446,2982,11,70,47,77,29
2020-05-28 09:36:57.816454,2983,8,16,46,50,35
2020-05-28 09:36:57.816462,2984,17,29,36,75,13
2020-05-28 09:36:57.816469,2985,25,48,94,56,32
2020-05-28 09:36:57.816477,2986,21,18,61,20,19
2020-05-28 09:36:57.816484,2987,32,46,30,40,20
2020-05-28 09:36:57.816492,2988,40,39,55,70,5
2020-05-28 09:36:57.816500,2989,0,87,63,7,35
2020-05-28 09:36:57.816508,2990,3,55,2,81,22
2020-05-28 09:36:57.816515,2991,28,19,79,67,25
2020-05-28 09:36:57.816523,2992,32,85,89,83,13
2020-05-28 09:36:57.816531,2993,7,24,39,18,10
2020-05-28 09:36:57.816538,2994,8,87,28,75,40
2020-05-28 09:36:57.816546,2995,0,63,2,23,8
2020-05-28 09:36:57.816554,2996,30,31,62,74,24
2020-05-28 09:36:57.816562,2997,28,70,52,93,36
2020-05-28 09:36:57.816570,2998,38,44,41,46,22
2020-05-28 09:36:57.816577,2999,15,24,66,88,37
2020-05-28 09:36:57.816585,3000,24,34,83,31,21
2020-05-28 09:36:57.816593,3001,22,52,73,55,33
2020-05-28 09:36:57.816600,3002,7,32,66,25,19
2020-05-28 09:36:57.816608,3003,14,32,100,42,21
2020-05-28 09:36:57.816616,3004,3,62,79,34,33
2020-05-28 09:36:57.816623,3005,27,81,45,43,8
2020-05-28 09:36:57.816631,3006,8,50,40,40,37
2020-05-28 09:36:57.816639,3007,8,29,74,38,9
2020-05-28 09:36:57.816646,3008,26,30,15,9,36
2020-05-28 09:36:57.816654,3009,8,68,1,65,35
2020-05-28 09:36:57.816662,3010,33,24,78,69,22
2020-05-28 09:36:57.816669,3011,34,85,82,46,23
2020-05-28 09:36:57.816677,3012,15,52,38,84,3
2020-05-28 09:36:57.816685,3013,9,42,7,83,15
2020-05-28 09:36:57.816692,3014,27,20,72,34,26
2020-05-28 09:36:57.816700,3015,29,57,44,51,29
2020-05-28 09:36:57.816708,3016,10,30,61,94,7
2020-05-28 09:36:57.816715,3017,11,74,81,11,21
2020-05-28 09:36:57.816723,3018,17,84,51,79,7
2020-05-28 09:36:57.816731,3019,15,80,83,17,34
2020-05-28 09:36:57.816738,3020,27,47,62,26,37
2020-05-28 09:36:57.816746,3021,5,18,7,20,7
2020-05-28 09:36:57.816753,3022,28,42,17,88,11
2020-05-28 09:36:57.816761,3023,12,33,60,69,18
2020-05-28 09:36:57.816769,3024,37,60,62,1,32
2020-05-28 09:36:57.816776,3025,12,17,1,51,3
2020-05-28 09:36:57.816784,3026,9,17,71,35,3
2020-05-28 09:36:57.816792,3027,25,23,61,5,20
2020-05-28 09:36:57.816799,3028,39,72,47,39,29
2020-05-28 09:36:57.816807,3029,20,60,91,20,4
2020-05-28 09:36:57.816815,3030,28,84,27,29,36
2020-05-28 09:36:57.816836,3031,12,58,80,6,17
2020-05-28 09:36:57.816867,3032,6,17,2,98,3
2020-05-28 09:36:57.816879,3033,3,82,6,50,1
2020-05-28 09:36:57.816905,3034,28,43,47,15,40
2020-05-28 09:36:57.816913,3035,37,16,71,35,23
2020-05-28 09:36:57.816920,3036,27,27,65,76,5
2020-05-28 09:36:57.816928,3037,28,86,55,55,1
2020-05-28 09:36:57.816936,3038,12,59,4,45,6
2020-05-28 09:36:57.816944,3039,20,35,79,69,26
2020-05-28 09:36:57.816951,3040,25,28,49,43,22
2020-05-28 09:36:57.816959,3041,16,32,86,83,13
2020-05-28 09:36:57.816967,3042,15,43,28,67,21
2020-05-28 09:36:57.816974,3043,26,89,48,9,15
2020-05-28 09:36:57.816982,3044,18,45,83,37,40
2020-05-28 09:36:57.816990,3045,19,42,78,38,1
2020-05-28 09:36:57.816997,3046,5,25,48,19,30
2020-05-28 09:36:57.817005,3047,13,40,67,70,4
2020-05-28 09:36:57.817013,3048,2,86,21,54,3
2020-05-28 09:36:57.817020,3049,0,22,5,7,19
2020-05-28 09:36:57.817037,3050,30,69,8,6,29
2020-05-28 09:36:57.817053,3051,17,17,30,84,20
2020-05-28 09:36:57.817064,3052,20,69,19,69,12
2020-05-28 09:36:57.817073,3053,1,20,25,54,13
2020-05-28 09:36:57.817080,3054,0,86,63,27,3
2020-05-28 09:36:57.817088,3055,13,38,2,60,28
2020-05-28 09:36:57.817096,3056,22,48,53,75,4
2020-05-28 09:36:57.817103,3057,24,25,79,67,13
2020-05-28 09:36:57.817112,3058,33,88,63,33,21
2020-05-28 09:36:57.817120,3059,23,30,20,16,14
2020-05-28 09:36:57.817127,3060,23,47,68,49,17
2020-05-28 09:36:57.817135,3061,5,55,15,27,1
2020-05-28 09:36:57.817143,3062,32,90,26,23,32
2020-05-28 09:36:57.817151,3063,4,52,77,5,33
2020-05-28 09:36:57.817159,3064,26,66,84,58,18
2020-05-28 09:36:57.817167,3065,8,34,73,8,37
2020-05-28 09:36:57.817174,3066,7,45,45,55,16
2020-05-28 09:36:57.817182,3067,18,34,51,77,8
2020-05-28 09:36:57.817190,3068,22,82,59,75,19
2020-05-28 09:36:57.817198,3069,26,29,51,30,6
2020-05-28 09:36:57.817205,3070,9,33,68,76,17
2020-05-28 09:36:57.817213,3071,19,32,15,40,13
2020-05-28 09:36:57.817221,3072,23,55,67,100,16
2020-05-28 09:36:57.817229,3073,10,79,87,83,14
2020-05-28 09:36:57.817236,3074,32,19,98,33,39
2020-05-28 09:36:57.817244,3075,12,27,5,84,31
2020-05-28 09:36:57.817251,3076,13,26,9,32,18
2020-05-28 09:36:57.817259,3077,4,77,100,32,17
2020-05-28 09:36:57.817267,3078,12,40,78,40,18
2020-05-28 09:36:57.817275,3079,31,89,13,1,24
2020-05-28 09:36:57.817282,3080,33,80,24,99,17
2020-05-28 09:36:57.817290,3081,34,24,36,84,9
2020-05-28 09:36:57.817298,3082,1,24,16,30,17
2020-05-28 09:36:57.817305,3083,38,66,54,2,19
2020-05-28 09:36:57.817313,3084,18,57,66,51,27
2020-05-28 09:36:57.817321,3085,1,90,59,16,19
2020-05-28 09:36:57.817328,3086,24,44,1,88,20
2020-05-28 09:36:57.817336,3087,21,89,31,68,24
2020-05-28 09:36:57.817344,3088,3,83,74,37,15
2020-05-28 09:36:57.817351,3089,30,57,87,34,10
2020-05-28 09:36:57.817359,3090,38,70,69,8,35
2020-05-28 09:36:57.817367,3091,17,75,77,2,37
2020-05-28 09:36:57.817374,3092,17,66,86,72,30
2020-05-28 09:36:57.817382,3093,33,80,63,10,17
2020-05-28 09:36:57.817390,3094,7,27,22,56,34
2020-05-28 09:36:57.817397,3095,35,74,98,13,27
2020-05-28 09:36:57.817405,3096,28,44,2,64,22
2020-05-28 09:36:57.817413,3097,25,69,36,12,0
2020-05-28 09:36:57.817420,3098,28,22,88,20,6
2020-05-28 09:36:57.817428,3099,23,65,14,70,30
2020-05-28 09:36:57.817436,3100,22,24,95,91,2
2020-05-28 09:36:57.817443,3101,39,17,5,1,8
2020-05-28 09:36:57.817451,3102,8,77,26,86,29
2020-05-28 09:36:57.817459,3103,12,30,37,56,20
2020-05-28 09:36:57.817466,3104,31,61,10,84,38
2020-05-28 09:36:57.817474,3105,36,36,24,29,20
2020-05-28 09:36:57.817482,3106,9,56,83,72,16
2020-05-28 09:36:57.817489,3107,4,42,69,94,9
2020-05-28 09:36:57.817497,3108,10,61,66,60,10
2020-05-28 09:36:57.817505,3109,34,28,52,88,22
2020-05-28 09:36:57.817512,3110,23,82,31,16,15
2020-05-28 09:36:57.817520,3111,10,27,13,100,37
2020-05-28 09:36:57.817528,3112,35,63,36,73,4
2020-05-28 09:36:57.817535,3113,12,80,9,88,12
2020-05-28 09:36:57.817543,3114,23,23,54,39,4
2020-05-28 09:36:57.817551,3115,30,24,3,50,8
2020-05-28 09:36:57.817558,3116,23,77,77,84,19
2020-05-28 09:36:57.817566,3117,25,76,16,37,1
2020-05-28 09:36:57.817574,3118,31,72,79,44,25
2020-05-28 09:36:57.817581,3119,23,69,35,25,20
2020-05-28 09:36:57.817589,3120,24,69,32,81,27
2020-05-28 09:36:57.817597,3121,10,44,14,52,28
2020-05-28 09:36:57.817605,3122,20,47,47,89,10
2020-05-28 09:36:57.817613,3123,6,27,27,1,40
2020-05-28 09:36:57.817620,3124,3,33,82,13,38
2020-05-28 09:36:57.817628,3125,35,53,69,43,31
2020-05-28 09:36:57.817636,3126,11,35,76,33,16
2020-05-28 09:36:57.817644,3127,0,74,82,70,5
2020-05-28 09:36:57.817651,3128,36,47,88,13,0
2020-05-28 09:36:57.817659,3129,1,81,95,84,40
2020-05-28 09:36:57.817667,3130,27,64,57,97,5
2020-05-28 09:36:57.817674,3131,21,17,36,5,5
2020-05-28 09:36:57.817682,3132,28,63,24,67,40
2020-05-28 09:36:57.817706,3133,21,56,53,41,7
2020-05-28 09:36:57.817713,3134,10,51,90,10,28
2020-05-28 09:36:57.817721,3135,11,76,45,95,26
2020-05-28 09:36:57.817735,3136,25,74,1,63,39
2020-05-28 09:36:57.817750,3137,36,50,48,80,13
2020-05-28 09:36:57.817761,3138,38,64,47,96,19
2020-05-28 09:36:57.817769,3139,12,39,56,79,12
2020-05-28 09:36:57.817776,3140,4,41,56,7,34
2020-05-28 09:36:57.817784,3141,14,28,41,99,10
2020-05-28 09:36:57.817791,3142,27,68,82,2,32
2020-05-28 09:36:57.817799,3143,12,31,74,65,2
2020-05-28 09:36:57.817806,3144,30,78,60,93,10
2020-05-28 09:36:57.817813,3145,38,36,6,71,15
2020-05-28 09:36:57.817821,3146,38,64,79,83,34
2020-05-28 09:36:57.817828,3147,10,87,16,88,22
2020-05-28 09:36:57.817836,3148,1,55,79,99,7
2020-05-28 09:36:57.817843,3149,27,40,12,42,15
2020-05-28 09:36:57.817851,3150,31,83,37,8,32
